index;adc
1563;1475
1564;1475
1565;1475
1566;1478
1567;1478
1568;1479
1569;1480
1570;1481
1571;1482
1572;1482
1573;1484
1574;1485
1575;1487
1576;1490
1577;1491
1578;1492
1579;1495
1580;1497
1581;1498
1582;1499
1583;1502
1584;1504
1585;1505
1586;1508
1587;1510
1588;1510
1589;1511
1590;1511
1591;1511
1592;1510
1593;1511
1594;1511
1595;1512
1596;1510
1597;1511
1598;1511
1599;1512
1600;1513
1601;1515
1602;1518
1603;1519
1604;1521
1605;1522
1606;1525
1607;1525
1608;1525
1609;1524
1610;1523
1611;1521
1612;1514
1613;1510
1614;1506
1615;1502
1616;1494
1617;1490
1618;1486
1619;1478
1620;1474
1621;1470
1622;1465
1623;1463
1624;1463
1625;1465
1626;1467
1627;1469
1628;1472
1629;1477
1630;1480
1631;1483
1632;1489
1633;1492
1634;1495
1635;1499
1636;1501
1637;1502
1638;1503
1639;1507
1640;1509
1641;1511
1642;1515
1643;1516
1644;1517
1645;1521
1646;1523
1647;1524
1648;1527
1649;1527
1650;1527
1651;1525
1652;1520
1653;1518
1654;1516
1655;1511
1656;1508
1657;1504
1658;1495
1659;1490
1660;1485
1661;1480
1662;1470
1663;1465
1664;1463
1665;1460
1666;1460
1667;1460
1668;1460
1669;1460
1670;1460
1671;1461
1672;1461
1673;1462
1674;1462
1675;1460
1676;1459
1677;1457
1678;1456
1679;1455
1680;1455
1681;1456
1682;1456
1683;1458
1684;1460
1685;1463
1686;1464
1687;1467
1688;1477
1689;1482
1690;1486
1691;1493
1692;1497
1693;1499
1694;1503
1695;1504
1696;1504
1697;1504
1698;1502
1699;1500
1700;1499
1701;1494
1702;1490
1703;1488
1704;1482
1705;1479
1706;1475
1707;1472
1708;1465
1709;1462
1710;1459
1711;1453
1712;1450
1713;1447
1714;1445
1715;1444
1716;1444
1717;1444
1718;1442
1719;1442
1720;1441
1721;1440
1722;1439
1723;1439
1724;1438
1725;1438
1726;1437
1727;1434
1728;1432
1729;1432
1730;1431
1731;1432
1732;1433
1733;1434
1734;1437
1735;1439
1736;1441
1737;1445
1738;1447
1739;1450
1740;1452
1741;1458
1742;1462
1743;1465
1744;1471
1745;1474
1746;1477
1747;1480
1748;1481
1749;1481
1750;1482
1751;1482
1752;1481
1753;1480
1754;1475
1755;1472
1756;1469
1757;1463
1758;1460
1759;1457
1760;1453
1761;1453
1762;1453
1763;1452
1764;1454
1765;1455
1766;1457
1767;1461
1768;1463
1769;1466
1770;1471
1771;1473
1772;1474
1773;1475
1774;1476
1775;1476
1776;1475
1777;1473
1778;1473
1779;1473
1780;1473
1781;1473
1782;1474
1783;1475
1784;1477
1785;1478
1786;1478
1787;1480
1788;1480
1789;1480
1790;1480
1791;1480
1792;1480
1793;1477
1794;1476
1795;1474
1796;1471
1797;1467
1798;1465
1799;1462
1800;1458
1801;1457
1802;1456
1803;1455
1804;1454
1805;1455
1806;1457
1807;1457
1808;1459
1809;1458
1810;1459
1811;1459
1812;1460
1813;1459
1814;1458
1815;1457
1816;1455
1817;1454
1818;1455
1819;1453
1820;1452
1821;1451
1822;1450
1823;1449
1824;1448
1825;1447
1826;1450
1827;1451
1828;1452
1829;1455
1830;1458
1831;1461
1832;1464
1833;1468
1834;1469
1835;1468
1836;1468
1837;1466
1838;1463
1839;1455
1840;1451
1841;1448
1842;1446
1843;1442
1844;1440
1845;1438
1846;1436
1847;1435
1848;1435
1849;1433
1850;1432
1851;1432
1852;1432
1853;1434
1854;1436
1855;1437
1856;1440
1857;1442
1858;1444
1859;1446
1860;1446
1861;1447
1862;1448
1863;1448
1864;1448
1865;1448
1866;1446
1867;1446
1868;1444
1869;1443
1870;1442
1871;1443
1872;1446
1873;1448
1874;1451
1875;1453
1876;1456
1877;1458
1878;1461
1879;1467
1880;1471
1881;1476
1882;1485
1883;1489
1884;1493
1885;1497
1886;1502
1887;1505
1888;1506
1889;1506
1890;1505
1891;1502
1892;1497
1893;1493
1894;1490
1895;1485
1896;1483
1897;1481
1898;1479
1899;1475
1900;1473
1901;1471
1902;1468
1903;1467
1904;1466
1905;1465
1906;1465
1907;1464
1908;1464
1909;1461
1910;1460
1911;1458
1912;1455
1913;1456
1914;1458
1915;1461
1916;1464
1917;1467
1918;1469
1919;1475
1920;1480
1921;1484
1922;1488
1923;1490
1924;1491
1925;1492
1926;1493
1927;1493
1928;1496
1929;1496
1930;1497
1931;1497
1932;1496
1933;1496
1934;1496
1935;1495
1936;1494
1937;1492
1938;1487
1939;1485
1940;1483
1941;1483
1942;1483
1943;1485
1944;1487
1945;1494
1946;1498
1947;1502
1948;1511
1949;1514
1950;1517
1951;1522
1952;1523
1953;1524
1954;1524
1955;1522
1956;1519
1957;1517
1958;1510
1959;1504
1960;1498
1961;1487
1962;1482
1963;1477
1964;1472
1965;1459
1966;1454
1967;1450
1968;1449
1969;1450
1970;1452
1971;1459
1972;1463
1973;1468
1974;1479
1975;1483
1976;1488
1977;1492
1978;1500
1979;1502
1980;1503
1981;1501
1982;1498
1983;1496
1984;1490
1985;1487
1986;1484
1987;1482
1988;1477
1989;1474
1990;1470
1991;1466
1992;1465
1993;1466
1994;1471
1995;1475
1996;1479
1997;1487
1998;1491
1999;1495
2000;1499
2001;1507
2002;1509
2003;1511
2004;1515
2005;1515
2006;1514
2007;1512
2008;1509
2009;1506
2010;1501
2011;1492
2012;1488
2013;1483
2014;1477
2015;1475
2016;1473
2017;1469
2018;1468
2019;1467
2020;1466
2021;1466
2022;1467
2023;1467
2024;1470
2025;1472
2026;1473
2027;1474
2028;1474
2029;1474
2030;1473
2031;1472
2032;1472
2033;1472
2034;1470
2035;1469
2036;1468
2037;1467
2038;1466
2039;1464
2040;1460
2041;1459
2042;1458
2043;1457
2044;1458
2045;1459
2046;1462
2047;1466
2048;1469
2049;1473
2050;1479
2051;1483
2052;1486
2053;1491
2054;1492
2055;1494
2056;1494
2057;1490
2058;1488
2059;1484
2060;1480
2061;1477
2062;1475
2063;1471
2064;1469
2065;1466
2066;1465
2067;1470
2068;1473
2069;1476
2070;1480
2071;1482
2072;1483
2073;1484
2074;1485
2075;1485
2076;1484
2077;1482
2078;1480
2079;1477
2080;1470
2081;1468
2082;1466
2083;1462
2084;1461
2085;1461
2086;1467
2087;1469
2088;1473
2089;1476
2090;1476
2091;1478
2092;1480
2093;1484
2094;1486
2095;1486
2096;1486
2097;1486
2098;1485
2099;1481
2100;1477
2101;1474
2102;1470
2103;1463
2104;1460
2105;1457
2106;1449
2107;1444
2108;1437
2109;1426
2110;1421
2111;1417
2112;1414
2113;1411
2114;1411
2115;1410
2116;1409
2117;1408
2118;1408
2119;1407
2120;1408
2121;1409
2122;1410
2123;1411
2124;1412
2125;1413
2126;1417
2127;1421
2128;1427
2129;1446
2130;1456
2131;1467
2132;1478
2133;1501
2134;1513
2135;1525
2136;1546
2137;1556
2138;1564
2139;1571
2140;1578
2141;1585
2142;1598
2143;1602
2144;1604
2145;1606
2146;1607
2147;1606
2148;1601
2149;1589
2150;1584
2151;1578
2152;1566
2153;1560
2154;1553
2155;1545
2156;1529
2157;1522
2158;1515
2159;1500
2160;1494
2161;1487
2162;1473
2163;1468
2164;1463
2165;1458
2166;1457
2167;1458
2168;1460
2169;1462
2170;1464
2171;1465
2172;1467
2173;1467
2174;1467
2175;1467
2176;1467
2177;1465
2178;1463
2179;1460
2180;1459
2181;1457
2182;1451
2183;1447
2184;1443
2185;1441
2186;1441
2187;1442
2188;1452
2189;1455
2190;1456
2191;1458
2192;1463
2193;1468
2194;1472
2195;1485
2196;1492
2197;1501
2198;1518
2199;1524
2200;1531
2201;1536
2202;1547
2203;1550
2204;1552
2205;1552
2206;1551
2207;1549
2208;1540
2209;1533
2210;1526
2211;1509
2212;1501
2213;1492
2214;1484
2215;1466
2216;1458
2217;1450
2218;1436
2219;1430
2220;1425
2221;1417
2222;1414
2223;1412
2224;1409
2225;1402
2226;1399
2227;1398
2228;1397
2229;1398
2230;1397
2231;1398
2232;1398
2233;1399
2234;1401
2235;1404
2236;1404
2237;1405
2238;1405
2239;1405
2240;1406
2241;1408
2242;1408
2243;1409
2244;1410
2245;1410
2246;1410
2247;1409
2248;1409
2249;1409
2250;1408
2251;1404
2252;1402
2253;1399
2254;1394
2255;1391
2256;1391
2257;1390
2258;1393
2259;1394
2260;1394
2261;1394
2262;1393
2263;1393
2264;1394
2265;1396
2266;1396
2267;1397
2268;1397
2269;1398
2270;1400
2271;1407
2272;1410
2273;1412
2274;1421
2275;1425
2276;1429
2277;1440
2278;1446
2279;1453
2280;1460
2281;1474
2282;1480
2283;1485
2284;1495
2285;1499
2286;1502
2287;1506
2288;1508
2289;1508
2290;1506
2291;1501
2292;1499
2293;1497
2294;1493
2295;1491
2296;1489
2297;1486
2298;1484
2299;1482
2300;1478
2301;1476
2302;1473
2303;1470
2304;1465
2305;1461
2306;1458
2307;1454
2308;1453
2309;1452
2310;1449
2311;1449
2312;1451
2313;1453
2314;1459
2315;1461
2316;1466
2317;1483
2318;1493
2319;1503
2320;1522
2321;1532
2322;1542
2323;1550
2324;1557
2325;1555
2326;1554
2327;1551
2328;1548
2329;1544
2330;1535
2331;1530
2332;1524
2333;1512
2334;1506
2335;1500
2336;1494
2337;1483
2338;1478
2339;1472
2340;1462
2341;1458
2342;1454
2343;1452
2344;1452
2345;1452
2346;1453
2347;1453
2348;1453
2349;1454
2350;1455
2351;1455
2352;1455
2353;1454
2354;1454
2355;1454
2356;1454
2357;1456
2358;1457
2359;1458
2360;1460
2361;1460
2362;1459
2363;1458
2364;1458
2365;1458
2366;1459
2367;1460
2368;1460
2369;1461
2370;1457
2371;1455
2372;1452
2373;1446
2374;1443
2375;1442
2376;1444
2377;1444
2378;1447
2379;1451
2380;1454
2381;1457
2382;1460
2383;1466
2384;1470
2385;1475
2386;1485
2387;1489
2388;1492
2389;1495
2390;1493
2391;1491
2392;1489
2393;1483
2394;1482
2395;1483
2396;1489
2397;1491
2398;1493
2399;1497
2400;1499
2401;1499
2402;1499
2403;1500
2404;1503
2405;1505
2406;1507
2407;1507
2408;1507
2409;1506
2410;1506
2411;1505
2412;1502
2413;1500
2414;1496
2415;1493
2416;1488
2417;1485
2418;1482
2419;1476
2420;1474
2421;1473
2422;1477
2423;1480
2424;1484
2425;1490
2426;1493
2427;1496
2428;1497
2429;1497
2430;1497
2431;1495
2432;1494
2433;1493
2434;1494
2435;1497
2436;1498
2437;1500
2438;1501
2439;1503
2440;1503
2441;1503
2442;1507
2443;1509
2444;1510
2445;1512
2446;1513
2447;1514
2448;1515
2449;1516
2450;1517
2451;1517
2452;1517
2453;1517
2454;1515
2455;1509
2456;1505
2457;1503
2458;1496
2459;1492
2460;1487
2461;1481
2462;1469
2463;1463
2464;1457
2465;1452
2466;1451
2467;1451
2468;1448
2469;1447
2470;1447
2471;1446
2472;1445
2473;1445
2474;1445
2475;1443
2476;1441
2477;1439
2478;1431
2479;1427
2480;1423
2481;1415
2482;1410
2483;1406
2484;1401
2485;1390
2486;1385
2487;1381
2488;1369
2489;1365
2490;1362
2491;1358
2492;1354
2493;1352
2494;1350
